ORIGINAL IS,ORIGINAL IV,MASKED filename,MASKED IS,MASKED IV,IMPUTED filename,IMPUTED IS,IMPUTED IV
0.25,1.1,nparactformat_1008777_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.25,1.1,nparactformat_1008777_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.ZERODIVBLANK.csv,,
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.48,1.74,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.48,1.68
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.49,1.75,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.47,1.64
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.5,1.63,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.48,1.44
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.31,1.18,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.19,0.76
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.48,1.77,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.48,1.77
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.5,1.71,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.49,1.76
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.5,1.7,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.49,1.73
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.48,1.74,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.48,1.75
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.45,1.66,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.49,1.75
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.47,1.73,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.49,1.76
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.45,1.7,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.5,1.74
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.32,1.39,nparactformat_1008873_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.41,1.57
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.48,1.73,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.48,1.77
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.48,1.7,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.47,1.76
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.48,1.66,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.47,1.77
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.3,1.41,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.37,1.76
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.48,1.74,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.48,1.74
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.48,1.74,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.48,1.76
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.48,1.71,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.47,1.75
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.48,1.75,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.48,1.76
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.44,1.66,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.47,1.75
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.47,1.74,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.48,1.76
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.45,1.69,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.48,1.74
0.48,1.76,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.34,1.57,nparactformat_1008873_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.39,1.68
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.15,1.24
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.15,1.24
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.14,1.23,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.15,1.24
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.15,1.16,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.16,1.22
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.14,1.25
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.14,1.26,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.14,1.25
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.15,1.24,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.14,1.25
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.15,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.14,1.25
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.15,1.23,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.14,1.25
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.14,1.25
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.14,1.24,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.14,1.24
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.16,1.2,nparactformat_1009123_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.16,1.22
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.13,1.26,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.14,1.25
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.14,1.28,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.14,1.28
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.15,1.28,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.15,1.31
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.14,1.27,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.17,1.53
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.15,1.29,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.15,1.27
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.15,1.32,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.14,1.26
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.16,1.3,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.14,1.25
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.15,1.27,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.16,1.24
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.17,1.31,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.14,0.89
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.14,1.27,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.14,1.21
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.16,1.31,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.14,1.22
0.14,1.25,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.1,1.18,nparactformat_1009123_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.09,0.88
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.51,1.34,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.51,1.34
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.51,1.37,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.51,1.37
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.49,1.39,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.5,1.4
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.44,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.46,1.38
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.51,1.34,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.51,1.35
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.49,1.41,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.5,1.41
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.45,1.45,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.46,1.45
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.47,1.4,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.5,1.35
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.42,1.41,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.5,1.37
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.49,1.39,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.5,1.37
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.47,1.38,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.5,1.37
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.56,1.23,nparactformat_1009228_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.51,1.27
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.51,1.31,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.52,1.31
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.51,1.31,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.51,1.31
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.49,1.31,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.48,1.3
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.39,1.19,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.37,1.14
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.5,1.33,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.49,1.33
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.48,1.33,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.47,1.33
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.45,1.33,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.42,1.31
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.47,1.34,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.49,1.34
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.42,1.28,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.48,1.31
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.49,1.35,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.42,1.33
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.46,1.29,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.33,1.07
0.51,1.32,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.5,1.23,nparactformat_1009228_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.49,1.05
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.31,1.37,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.31,1.38
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.3,1.35,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.31,1.38
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.28,1.33,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.31,1.38
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.25,1.19,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.3,1.4
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.3,1.37,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.32,1.38
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.29,1.37,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.33,1.34
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.28,1.35,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.32,1.26
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.31,1.39,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.31,1.34
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.25,1.37,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.31,1.22
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.3,1.43,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.31,1.39
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.26,1.39,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.29,1.42
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.38,1.26,nparactformat_1009412_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.22,1.16
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.31,1.38
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.3,1.37,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.31,1.39
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.28,1.31,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.31,1.39
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.21,1,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.27,1.29
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.3,1.4,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.31,1.37
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.29,1.37,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.33,1.39
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.27,1.3,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.32,1.3
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.3,1.32,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.3,1.34
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.25,1.21,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.29,1.29
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.3,1.36,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.32,1.36
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.27,1.27,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.33,1.33
0.31,1.38,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.33,1.22,nparactformat_1009412_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.18,1.16
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.23,0.86,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.25,0.84
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.21,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.25,0.84
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.21,0.83,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.25,0.81
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.17,0.81,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.18,0.84
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.23,0.83,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.25,0.84
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.24,0.83,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.24,0.82
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.23,0.8,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.23,0.8
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.23,0.82,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.23,0.82
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.23,0.82,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.22,0.81
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.24,0.84
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.24,0.84
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.22,0.89,nparactformat_1009433_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.2,0.91
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.22,0.86,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.25,0.84
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.21,0.87,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.25,0.81
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.2,0.87,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.25,0.79
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.17,0.78,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.12,0.57
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.23,0.88,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.25,0.83
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.24,0.88,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.24,0.85
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.23,0.86,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.24,0.85
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.23,0.86,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.23,0.87
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.24,0.82,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.23,0.81
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.25,0.81,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.25,0.81
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.25,0.82,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.26,0.79
0.24,0.84,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.23,0.83,nparactformat_1009433_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.1,0.63
0.21,1.92,nparactformat_1009471_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.21,1.91,nparactformat_1009471_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.21,1.91
0.21,1.92,nparactformat_1009471_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.21,1.89,nparactformat_1009471_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.21,1.89
0.21,1.92,nparactformat_1009471_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.21,1.85,nparactformat_1009471_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.21,1.86
0.21,1.92,nparactformat_1009471_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.11,1.61,nparactformat_1009471_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.11,1.64
0.21,1.92,nparactformat_1009471_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.21,1.91,nparactformat_1009471_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.19,1.9
0.21,1.92,nparactformat_1009471_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.2,1.89,nparactformat_1009471_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.2,1.86
